"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec","Day"
"2913",0,6,443,48648,1,66,16,0,0,10000,660000,6,19,42,6
"2914",0.16,6,50592,80,4,667,26,0,0,25,4168.75,8,20,6,5
"2915",0.004,6,51461,445,2,174,24,0,0,500,43500,9,15,54,6
"2916",0,6,443,53027,1,54,16,32,0,10000,540000,15,29,9,5
"2917",0,6,443,57290,1,66,16,32,0,10000,660000,6,2,41,5
"2918",0.003,6,35440,445,2,174,24,0,0,666.666666666667,58000,6,5,14,6
"2919",0,6,80,43298,1,66,16,32,0,10000,660000,14,50,54,5
"2920",0.027,6,59709,443,2,132,17,0,0,74.0740740740741,4888.88888888889,8,35,30,5
"2921",0,6,52795,443,1,66,16,0,0,10000,660000,6,15,44,6
"2922",0,6,443,49951,1,54,16,0,0,10000,540000,9,36,52,6
"2923",0,17,45357,53,2,160,0,0,0,20000,1600000,14,31,55,5
"2924",0,6,443,54437,2,108,17,32,0,20000,1080000,13,54,48,5
"2925",0.02,6,57488,443,3,251,25,0,0,150,12550,13,38,54,5
"2926",0.148,6,33293,80,18,1662,27,0,0,121.621621621622,11229.7297297297,18,53,36,5
"2927",0.059,6,54976,443,5,1025,24,0,0,84.7457627118644,17372.8813559322,12,23,37,5
"2928",1.271,6,443,34167,8,4211,26,32,0,6.29425649095201,3313.13926042486,13,30,23,5
"2929",0.255,6,61173,443,6,2371,24,0,0,23.5294117647059,9298.03921568627,11,42,30,5
"2930",0,17,53,63124,1,117,0,0,0,10000,1170000,19,45,9,5
"2931",0.386,6,49878,443,15,1927,26,0,0,38.860103626943,4992.22797927461,10,56,9,5
"2932",0,17,61529,53,1,74,0,0,0,10000,740000,6,15,22,6
"2933",0,6,54954,443,1,66,16,0,0,10000,660000,11,45,6,5
"2934",0,6,443,55486,1,66,16,32,0,10000,660000,17,59,10,5
"2935",0.072,6,443,44052,5,828,24,32,0,69.4444444444444,11500,8,3,54,5
"2936",0.022,6,38883,80,2,132,17,0,0,90.9090909090909,6000,10,24,27,6
"2937",0.041,6,443,58915,5,4997,26,32,0,121.951219512195,121878.048780488,10,10,35,6
"2938",0,6,39455,80,2,719,24,0,0,20000,7190000,7,30,37,5
"2939",0,6,46400,443,1,66,16,0,0,10000,660000,11,59,35,5
"2940",0,6,443,50301,4,511,25,32,0,40000,5110000,13,42,57,5
"2941",0,6,80,53465,1,54,16,32,0,10000,540000,15,28,35,5
"2942",0.101,6,443,42527,2,163,25,32,0,19.8019801980198,1613.86138613861,10,27,24,6
"2943",0,6,49198,443,1,66,16,0,0,10000,660000,16,8,29,5
"2944",0,17,50718,53,1,69,0,0,0,10000,690000,14,8,7,5
"2945",0.174,6,54979,443,3,198,17,0,0,17.2413793103448,1137.93103448276,10,14,28,6
"2946",0,17,56064,53,2,150,0,0,0,20000,1500000,14,17,11,5
"2947",0.178,6,36159,443,13,2177,27,0,0,73.0337078651685,12230.3370786517,18,53,47,5
"2948",0,17,137,137,1,92,0,0,0,10000,920000,6,39,46,6
"2949",0,6,443,42486,1,66,16,32,0,10000,660000,14,33,11,5
"2950",0,17,53,58660,1,128,0,0,0,10000,1280000,11,48,35,5
"2951",0,6,65126,443,1,55,16,0,0,10000,550000,12,43,12,5
"2952",0.356,6,54870,80,4,659,26,0,0,11.2359550561798,1851.12359550562,13,18,30,5
"2953",0.003,6,50545,443,3,162,4,32,0,1000,54000,10,39,17,5
"2954",0,6,80,53581,1,66,16,32,0,10000,660000,17,50,35,5
"2955",0.365,6,54103,443,6,639,26,0,0,16.4383561643836,1750.68493150685,16,2,4,5
"2956",0,6,443,63225,1,54,16,32,0,10000,540000,11,51,35,5
"2957",0,6,51581,80,1,55,16,0,0,10000,550000,6,7,4,6
"2958",0,6,443,34867,1,66,16,0,0,10000,660000,10,57,54,6
"2959",0.12,6,45447,80,2,140,18,0,0,16.6666666666667,1166.66666666667,8,33,43,5
"2960",0,6,60470,443,1,55,16,0,0,10000,550000,9,11,55,6
"2961",0,6,80,64058,1,66,16,32,0,10000,660000,19,38,29,5
"2962",0,6,80,52731,1,74,18,32,0,10000,740000,9,48,44,5
"2963",0.133,6,42628,443,3,251,25,0,0,22.5563909774436,1887.21804511278,12,20,49,5
"2964",0,6,80,49763,1,66,16,32,0,10000,660000,14,32,29,5
"2965",0,6,80,51864,1,66,16,32,0,10000,660000,13,25,8,5
"2966",0.028,6,56725,443,3,193,29,0,0,107.142857142857,6892.85714285714,11,14,32,5
"2967",0.002,17,52292,53,2,166,0,0,0,1000,83000,17,29,55,5
"2968",0.301,6,443,41686,8,5690,27,32,0,26.578073089701,18903.6544850498,7,22,2,5
"2969",0.015,6,56877,80,2,132,17,0,0,133.333333333333,8800,8,47,15,5
"2970",0.066,6,47836,443,8,1438,27,0,0,121.212121212121,21787.8787878788,10,18,26,6
"2971",0.06,6,60358,80,4,701,26,0,0,66.6666666666667,11683.3333333333,7,37,2,5
"2972",0.015,6,443,60819,3,251,25,32,0,200,16733.3333333333,8,19,7,5
"2973",0,17,53,51335,2,426,0,0,0,20000,4260000,12,49,16,5
"2974",0.16,6,33106,443,30,3049,26,0,0,187.5,19056.25,9,55,6,5
"2975",0.021,6,47933,80,2,132,17,0,0,95.2380952380952,6285.71428571429,10,27,46,5
"2976",0.096,6,443,41154,4,378,26,0,0,41.6666666666667,3937.5,17,31,6,5
"2977",0.201,6,443,51231,4,365,26,0,0,19.9004975124378,1815.92039800995,13,20,31,5
"2978",0,6,59945,443,1,66,16,0,0,10000,660000,17,13,13,5
"2979",0.022,6,49516,80,2,132,17,0,0,90.9090909090909,6000,9,8,7,5
"2980",0.152,6,443,36577,7,758,26,32,0,46.0526315789474,4986.84210526316,11,26,46,5
"2981",0,6,56394,443,1,55,16,0,0,10000,550000,11,48,47,5
"2982",0,6,53451,443,1,66,16,0,0,10000,660000,15,38,27,5
"2983",0.107,6,53644,443,3,215,25,0,0,28.0373831775701,2009.34579439252,13,32,18,5
"2984",0.025,6,65381,80,2,108,17,0,0,80,4320,10,38,29,6
"2985",0,17,47327,53,2,166,0,0,0,20000,1660000,6,52,16,6
"2986",0,6,443,45389,1,66,16,32,0,10000,660000,8,57,0,6
"2987",0.996,6,80,56188,2,148,18,32,0,2.00803212851406,148.59437751004,12,51,29,5
"2988",0.048,6,45983,443,5,858,26,0,0,104.166666666667,17875,10,43,27,6
"2989",0,17,48529,53,2,144,0,0,0,20000,1440000,10,30,6,5
"2990",0,6,443,42116,1,66,16,32,0,10000,660000,8,23,47,5
"2991",0,17,41338,53,2,166,0,0,0,20000,1660000,8,42,44,6
"2992",0.089,6,48836,443,13,1374,26,0,0,146.067415730337,15438.202247191,10,25,32,6
"2993",0.014,6,50063,443,2,154,24,0,0,142.857142857143,11000,17,30,56,5
"2994",0.003,6,47880,443,3,210,17,0,0,1000,70000,6,14,10,6
"2995",0,6,58823,80,1,55,16,0,0,10000,550000,15,47,51,5
"2996",0.315,6,65142,443,14,1769,26,0,0,44.4444444444444,5615.87301587302,12,42,42,5
"2997",0.229,6,65316,443,3,215,24,0,0,13.1004366812227,938.864628820961,19,45,37,5
"2998",0,6,443,50852,1,66,16,32,0,10000,660000,9,38,5,6
"2999",0.028,6,49948,443,3,193,29,0,0,107.142857142857,6892.85714285714,9,36,26,6
"3000",0,17,57356,53,1,76,0,0,0,10000,760000,9,11,11,6
"3001",0,6,80,40784,1,66,16,0,0,10000,660000,16,22,43,5
"3002",0.004,6,35440,445,2,174,24,0,0,500,43500,1,39,31,6
"3003",0.017,6,39371,80,2,132,17,0,0,117.647058823529,7764.70588235294,10,16,55,6
"3004",0,17,137,137,1,92,0,0,0,10000,920000,4,47,12,6
"3005",0.033,17,53,58905,2,237,0,0,0,60.6060606060606,7181.81818181818,14,52,58,5
"3006",0.027,6,49785,443,2,132,17,0,0,74.0740740740741,4888.88888888889,9,9,28,6
"3007",0,6,54553,443,1,66,16,0,0,10000,660000,7,32,8,5
"3008",0.372,6,443,47081,8,5565,27,32,0,21.505376344086,14959.6774193548,15,38,33,5
"3009",0,6,443,33641,1,66,16,32,0,10000,660000,13,14,16,5
"3010",0,6,443,58332,1,66,16,32,0,10000,660000,15,46,11,5
"3011",0.124,6,56845,443,9,1245,26,0,0,72.5806451612903,10040.3225806452,10,23,32,5
"3012",0,6,50504,80,1,66,16,0,0,10000,660000,16,25,24,5
"3013",0,6,48568,80,1,66,16,0,0,10000,660000,13,34,53,5
"3014",0,6,52497,80,1,66,16,0,0,10000,660000,15,16,29,5
"3015",0,6,443,58551,1,66,16,0,0,10000,660000,17,16,12,5
"3016",0.117,6,443,58606,8,8238,26,32,0,68.3760683760684,70410.2564102564,13,17,34,5
"3017",0,17,137,137,1,92,0,0,0,10000,920000,9,13,1,6
"3018",0,6,445,37723,1,108,24,0,0,10000,1080000,3,19,30,5
"3019",0,6,443,49900,1,66,16,0,0,10000,660000,10,45,2,5
"3020",0.035,6,39786,443,3,251,25,0,0,85.7142857142857,7171.42857142857,12,21,18,5
"3021",0,6,80,54248,2,132,17,32,0,20000,1320000,16,47,47,5
"3022",0,6,35132,80,1,66,16,0,0,10000,660000,10,28,9,6
"3023",0,6,80,43703,1,66,16,32,0,10000,660000,9,55,22,6
"3024",0.258,6,80,42337,2,1356,24,32,0,7.75193798449612,5255.81395348837,16,54,54,5
"3025",0,6,33231,80,1,66,16,0,0,10000,660000,14,47,4,5
"3026",0,17,34427,53,2,148,0,0,0,20000,1480000,13,51,45,5
"3027",0.005,17,53,48930,2,214,0,0,0,400,42800,11,3,24,6
"3028",0.243,6,55153,443,2,166,24,0,0,8.23045267489712,683.127572016461,9,45,54,6
"3029",0,6,46584,443,1,66,16,0,0,10000,660000,8,56,29,6
"3030",0.022,6,56206,80,2,132,17,0,0,90.9090909090909,6000,9,31,50,5
"3031",0,6,80,56974,1,66,16,32,0,10000,660000,11,22,10,5
"3032",0,6,445,38583,1,108,24,0,0,10000,1080000,10,37,11,5
"3033",0.023,6,55611,80,2,132,17,0,0,86.9565217391304,5739.13043478261,13,51,15,5
"3034",0,17,53996,53,1,74,0,0,0,10000,740000,7,40,24,6
"3035",0.003,6,57600,445,2,174,24,0,0,666.666666666667,58000,4,25,43,5
"3036",0.455,6,48717,80,2,132,17,0,0,4.3956043956044,290.10989010989,9,4,49,5
"3037",0.089,6,80,53534,2,1111,24,32,0,22.4719101123596,12483.1460674157,15,53,51,5
"3038",0,6,80,42293,2,132,17,0,0,20000,1320000,17,15,55,5
"3039",0,6,53085,80,1,55,16,0,0,10000,550000,17,49,22,5
"3040",0,6,80,51469,1,66,16,32,0,10000,660000,11,54,50,5
"3041",0.097,6,43190,443,7,1367,26,0,0,72.1649484536082,14092.7835051546,16,13,26,5
"3042",0.001,6,80,54683,2,1901,24,32,0,2000,1901000,13,39,35,5
"3043",0,6,443,42435,1,54,20,32,0,10000,540000,8,8,16,5
"3044",0,6,80,51490,1,66,17,32,0,10000,660000,8,38,51,6
"3045",0.043,6,80,49206,4,2093,24,32,0,93.0232558139535,48674.4186046512,12,54,25,5
"3046",0.132,6,443,45291,3,229,25,32,0,22.7272727272727,1734.84848484848,13,30,10,5
"3047",0,6,443,32871,1,66,16,32,0,10000,660000,8,11,40,5
"3048",0,17,56180,53,1,79,0,0,0,10000,790000,14,32,57,5
"3049",0,6,80,33184,1,66,16,32,0,10000,660000,7,31,8,5
"3050",0,6,53362,80,1,55,16,0,0,10000,550000,9,23,45,5
"3051",0.026,6,48440,80,2,132,17,0,0,76.9230769230769,5076.92307692308,10,16,35,5
"3052",0,6,445,40289,1,108,24,0,0,10000,1080000,6,30,2,5
"3053",1.269,6,38072,443,7,918,24,0,0,5.51615445232467,723.404255319149,6,46,24,6
"3054",0,6,80,56269,1,66,16,32,0,10000,660000,11,47,33,5
"3055",0.037,17,53,39811,2,257,0,0,0,54.0540540540541,6945.94594594595,10,30,33,5
"3056",0.022,6,43232,443,2,178,24,0,0,90.9090909090909,8090.90909090909,11,3,57,6
"3057",0,17,53,33393,1,235,0,0,0,10000,2350000,14,34,33,5
"3058",0,6,443,56570,1,66,16,32,0,10000,660000,9,2,43,5
"3059",0,17,137,137,1,92,0,0,0,10000,920000,23,56,11,5
"3060",0,6,56398,80,1,55,16,0,0,10000,550000,17,23,16,5
"3061",0,17,58105,53,1,76,0,0,0,10000,760000,6,5,47,6
"3062",1.055,6,443,49525,11,6207,27,32,0,10.4265402843602,5883.41232227488,13,15,11,5
"3063",0,6,80,50808,1,66,17,32,0,10000,660000,14,49,30,5
"3064",0,6,445,44690,1,108,24,0,0,10000,1080000,6,43,47,5
"3065",0,6,443,36488,1,66,16,32,0,10000,660000,7,38,9,5
"3066",0,17,53,58792,1,180,0,0,0,10000,1800000,10,25,10,5
"3067",0,6,55327,80,1,66,16,0,0,10000,660000,13,6,23,5
"3068",0,6,52023,443,2,108,4,32,0,20000,1080000,7,49,19,5
"3069",0,6,43081,443,1,66,16,0,0,10000,660000,7,37,38,6
"3070",0,6,46559,443,1,66,16,0,0,10000,660000,15,58,4,5
"3071",0.453,6,443,49609,7,7974,27,32,0,15.4525386313466,17602.6490066225,9,33,37,5
"3072",0.303,6,43883,443,5,906,26,0,0,16.5016501650165,2990.09900990099,10,56,31,5
"3073",0,6,60860,80,1,54,17,0,0,10000,540000,13,6,56,5
"3074",0.025,6,38930,443,5,453,25,0,0,200,18120,7,57,32,5
"3075",0,17,137,137,1,92,0,0,0,10000,920000,8,26,14,6
"3076",0,6,60117,443,1,66,16,0,0,10000,660000,12,0,16,5
"3077",0.044,17,37918,53,2,158,0,0,0,45.4545454545455,3590.90909090909,13,54,12,5
"3078",0.068,6,50865,80,5,782,27,0,0,73.5294117647059,11500,15,21,14,5
"3079",0,6,57120,80,1,66,16,0,0,10000,660000,12,8,55,5
"3080",0.281,6,52303,443,9,915,26,0,0,32.0284697508897,3256.22775800712,8,53,29,6
"3081",0,6,44160,443,1,66,16,0,0,10000,660000,10,56,22,6
"3082",0,6,443,53837,1,54,16,32,0,10000,540000,6,12,7,6
"3083",1.378,6,80,58735,2,148,18,32,0,1.45137880986938,107.402031930334,17,15,49,5
"3084",0.106,6,61897,80,5,727,27,0,0,47.1698113207547,6858.49056603774,7,6,13,5
"3085",1.141,6,443,57831,9,6636,27,0,0,7.88781770376862,5815.9509202454,17,7,52,5
"3086",0.036,17,53,55457,2,386,0,0,0,55.5555555555556,10722.2222222222,9,47,31,5
"3087",0,6,443,58031,1,85,24,0,0,10000,850000,13,27,10,5
"3088",0.396,6,80,56496,8,6715,26,32,0,20.2020202020202,16957.0707070707,13,16,54,5
"3089",0,6,49891,443,1,55,16,0,0,10000,550000,10,56,42,5
"3090",0,6,443,39167,1,66,16,32,0,10000,660000,9,8,31,6
"3091",0.128,6,59139,443,4,514,26,0,0,31.25,4015.625,10,42,47,6
"3092",0,6,49906,80,1,55,16,0,0,10000,550000,10,41,55,6
"3093",0,6,80,60878,1,54,16,0,0,10000,540000,17,4,20,5
"3094",0,6,37658,443,1,66,16,0,0,10000,660000,16,35,31,5
"3095",1.315,6,50128,80,6,1122,26,0,0,4.56273764258555,853.231939163498,10,41,27,6
"3096",0,6,60860,443,1,66,16,0,0,10000,660000,10,52,3,5
"3097",0,6,40567,443,1,66,16,0,0,10000,660000,14,25,12,5
"3098",0,6,49401,443,2,108,17,0,0,20000,1080000,8,15,31,5
"3099",0,6,56383,80,1,55,16,0,0,10000,550000,17,22,16,5
"3100",0,6,37248,80,1,66,16,0,0,10000,660000,7,17,18,6
"3101",0.023,6,80,64373,2,108,17,0,0,86.9565217391304,4695.65217391304,9,56,23,6
"3102",0,6,443,57678,1,66,16,32,0,10000,660000,11,16,8,5
"3103",0,6,33139,445,2,174,24,0,0,20000,1740000,3,17,3,5
"3104",0,6,58106,443,1,55,16,0,0,10000,550000,13,16,55,5
"3105",0,6,47354,443,1,66,16,0,0,10000,660000,8,22,42,5
"3106",0,6,443,56749,1,54,16,32,0,10000,540000,10,0,56,6
"3107",0,6,38055,443,1,66,16,0,0,10000,660000,10,19,13,6
"3108",0.077,6,60020,80,5,739,26,0,0,64.9350649350649,9597.4025974026,14,5,6,5
"3109",0,6,53475,443,1,66,16,0,0,10000,660000,12,21,27,5
"3110",0,17,53,38582,2,234,0,0,0,20000,2340000,13,17,39,5
"3111",0,6,443,55520,1,66,16,32,0,10000,660000,6,3,44,5
"3112",0.007,6,43820,80,4,574,26,0,0,571.428571428571,82000,10,51,21,6
"3113",1.193,6,443,59137,15,5102,24,32,0,12.5733445096396,4276.61357921207,18,48,13,5
"3114",0,6,63251,80,1,55,16,0,0,10000,550000,9,28,28,6
"3115",0.31,6,80,58927,4,1698,24,32,0,12.9032258064516,5477.41935483871,10,11,6,6
"3116",0.602,6,40407,443,5,1981,24,0,0,8.30564784053156,3290.6976744186,15,54,37,5
"3117",0,6,80,33882,1,78,16,32,0,10000,780000,12,55,9,5
"3118",0,6,51855,80,1,66,16,0,0,10000,660000,8,33,27,5
"3119",0,6,60113,443,1,66,16,0,0,10000,660000,7,45,14,5
"3120",0,6,445,52266,1,108,24,0,0,10000,1080000,20,50,24,5
"3121",0,17,55718,53,2,156,0,0,0,20000,1560000,14,50,39,5
"3122",1.039,6,37232,80,15,1702,26,0,0,14.436958614052,1638.1135707411,8,33,45,5
"3123",0,6,80,49926,1,58,18,32,0,10000,580000,10,41,54,5
"3124",1.544,6,43636,80,77,7158,26,0,0,49.8704663212435,4636.0103626943,15,15,3,5
"3125",0.004,17,41712,53,2,166,0,0,0,500,41500,13,9,7,5
"3126",0,17,138,138,1,262,0,0,0,10000,2620000,17,58,8,5
"3127",0,6,443,62941,1,54,16,32,0,10000,540000,13,20,26,5
"3128",0,6,58201,443,1,66,16,0,0,10000,660000,6,20,44,6
"3129",0,6,443,54177,1,66,16,32,0,10000,660000,9,33,32,5
"3130",0,6,80,56239,2,108,17,32,0,20000,1080000,10,43,14,6
"3131",0.026,6,37815,80,2,132,17,0,0,76.9230769230769,5076.92307692308,11,23,42,5
"3132",0.05,6,45459,443,5,906,26,0,0,100,18120,11,4,10,6
"3133",0,6,80,37448,1,66,16,32,0,10000,660000,15,26,31,5
"3134",0,6,59410,80,1,66,17,0,0,10000,660000,14,38,24,5
"3135",0,6,44056,80,1,66,16,0,0,10000,660000,10,26,18,6
"3136",0,6,445,44606,1,108,24,0,0,10000,1080000,17,48,10,5
"3137",0,17,46778,53,2,150,0,0,0,20000,1500000,17,34,23,5
"3138",0.815,6,443,59741,8,6913,26,32,0,9.8159509202454,8482.20858895706,7,23,57,5
"3139",0,6,35534,443,1,66,16,0,0,10000,660000,14,32,58,5
"3140",0.003,6,80,36257,3,672,24,32,0,1000,224000,7,56,34,5
"3141",0,6,36959,443,1,66,16,0,0,10000,660000,7,34,59,6
"3142",0.068,6,42695,443,28,2199,24,0,0,411.764705882353,32338.2352941176,12,11,7,5
"3143",0.361,6,80,53281,7,2244,26,32,0,19.3905817174515,6216.06648199446,12,0,7,5
"3144",0,6,443,56083,1,66,16,32,0,10000,660000,10,10,49,6
"3145",0.46,6,51380,80,6,1239,26,0,0,13.0434782608696,2693.47826086957,12,34,31,5
"3146",0,6,80,43129,1,66,16,32,0,10000,660000,14,36,26,5
"3147",0,6,37434,80,1,66,16,0,0,10000,660000,10,41,44,6
"3148",0.034,17,34475,53,2,156,0,0,0,58.8235294117647,4588.23529411765,15,17,44,5
"3149",0.106,6,45104,443,3,215,25,0,0,28.3018867924528,2028.30188679245,18,30,39,5
"3150",0,6,40937,443,1,66,16,0,0,10000,660000,8,11,23,5
"3151",0.377,6,61347,443,16,2276,26,0,0,42.4403183023873,6037.13527851459,9,15,13,6
"3152",1.801,6,80,53393,3,214,19,32,0,1.66574125485841,118.8228761799,7,42,6,5
"3153",0,6,8082,43620,1,212,24,32,0,10000,2120000,21,4,54,5
"3154",0.021,6,45692,80,2,140,18,0,0,95.2380952380952,6666.66666666667,7,8,47,6
"3155",1.024,6,80,49283,5,1394,25,0,0,4.8828125,1361.328125,12,43,57,5
"3156",0.001,6,32997,445,2,174,24,0,0,2000,174000,3,45,2,6
"3157",0,6,59947,80,1,55,16,0,0,10000,550000,15,49,34,5
"3158",0.001,17,53,47940,2,435,0,0,0,2000,435000,9,30,43,5
"3159",0.262,6,443,52362,80,150253,26,32,0,305.343511450382,573484.732824427,16,45,2,5
"3160",0,6,443,58631,1,54,16,32,0,10000,540000,7,41,15,5
"3161",0,6,51641,443,1,66,16,0,0,10000,660000,10,22,54,6
"3162",0.015,17,53,54617,2,297,0,0,0,133.333333333333,19800,13,25,57,5
"3163",0,6,36953,443,1,66,16,0,0,10000,660000,14,28,2,5
"3164",0.056,6,37776,443,8,1548,30,0,0,142.857142857143,27642.8571428571,11,36,39,5
"3165",0.036,6,80,33797,3,1134,26,32,0,83.3333333333333,31500,8,36,37,6
"3166",0,17,47723,53,2,148,0,0,0,20000,1480000,11,30,53,5
"3167",0,6,45042,80,1,66,16,0,0,10000,660000,14,48,24,5
"3168",0.036,6,55463,80,2,132,17,0,0,55.5555555555556,3666.66666666667,16,20,45,5
"3169",0,6,80,36123,1,66,17,32,0,10000,660000,12,4,52,5
"3170",0.002,17,47526,53,2,150,0,0,0,1000,75000,9,32,46,5
"3171",0,6,51417,80,1,66,16,0,0,10000,660000,13,17,46,5
"3172",0,6,37973,80,1,66,16,0,0,10000,660000,10,43,18,6
"3173",0,17,53,55731,1,86,0,0,0,10000,860000,10,55,56,5
"3174",0.081,6,443,38038,11,1176,27,32,0,135.802469135802,14518.5185185185,7,44,7,5
"3175",0.079,6,443,48745,4,424,26,32,0,50.6329113924051,5367.08860759494,15,33,18,5
"3176",0.035,17,37237,53,2,140,0,0,0,57.1428571428571,4000,9,36,11,5
"3177",0,6,55918,80,1,66,16,0,0,10000,660000,8,37,27,5
"3178",0.081,6,42305,443,4,351,24,0,0,49.3827160493827,4333.33333333333,10,58,35,6
"3179",0,6,59447,80,1,55,16,0,0,10000,550000,16,44,49,5
"3180",0,6,80,35859,1,70,18,0,0,10000,7e+05,10,17,41,6
"3181",0.104,6,51814,587,7,3449,24,0,0,67.3076923076923,33163.4615384615,7,36,39,5
"3182",0,6,54852,443,1,66,16,0,0,10000,660000,7,56,6,5
"3183",0,6,56204,443,1,55,16,0,0,10000,550000,9,59,28,6
"3184",0,6,80,37777,1,66,16,32,0,10000,660000,18,18,44,5
"3185",0.016,6,52390,80,2,132,17,0,0,125,8250,11,29,53,5
"3186",0,6,80,59135,1,66,16,32,0,10000,660000,18,47,1,5
"3187",0,6,37817,80,1,66,17,0,0,10000,660000,11,48,13,5
"3188",0,6,35211,443,1,54,16,0,0,10000,540000,11,24,0,5
"3189",0,17,46945,53,2,164,0,0,0,20000,1640000,6,4,30,5
"3190",0,6,50115,80,1,66,16,0,0,10000,660000,16,22,41,5
"3191",0.004,6,38583,445,2,174,24,0,0,500,43500,6,58,36,5
"3192",0,6,55276,443,1,66,16,0,0,10000,660000,7,34,31,6
"3193",0.886,6,443,58754,10,1220,27,32,0,11.2866817155756,1376.97516930023,11,19,50,5
"3194",0,6,49545,80,1,66,16,0,0,10000,660000,9,29,29,5
"3195",2.51,6,443,47387,7,7155,27,32,0,2.78884462151394,2850.59760956175,6,52,49,6
"3196",0.022,6,51370,80,2,140,18,0,0,90.9090909090909,6363.63636363636,10,25,48,5
"3197",0.035,6,443,54266,2,297,24,32,0,57.1428571428571,8485.71428571428,13,34,54,5
"3198",0.023,6,57965,80,2,132,17,0,0,86.9565217391304,5739.13043478261,16,22,3,5
"3199",0,6,54408,443,1,55,16,0,0,10000,550000,13,33,12,5
"3200",0.365,6,443,35471,3,803,24,32,0,8.21917808219178,2200,10,44,53,5
"3201",0,6,80,45150,1,66,16,32,0,10000,660000,16,7,47,5
"3202",1.282,6,59164,443,7,1202,26,0,0,5.46021840873635,937.597503900156,18,44,24,5
"3203",0.002,6,80,50135,2,640,24,32,0,1000,320000,9,8,48,5
"3204",1.462,6,60006,443,16,5714,26,0,0,10.9439124487004,3908.34473324213,11,3,4,6
"3205",0.016,6,80,51426,2,108,17,32,0,125,6750,7,39,40,5
"3206",0,17,43599,53,1,80,0,0,0,10000,8e+05,12,16,2,5
"3207",0,17,34760,53,2,150,0,0,0,20000,1500000,14,31,49,5
"3208",0,17,63798,53,1,73,0,0,0,10000,730000,10,20,14,5
"3209",0,6,445,57600,1,70,24,0,0,10000,7e+05,13,4,59,5
"3210",0,6,443,50657,1,66,16,32,0,10000,660000,15,32,12,5
"3211",0,6,61450,443,1,55,16,0,0,10000,550000,11,43,18,5
"3212",0.002,6,43771,445,2,174,24,0,0,1000,87000,3,40,9,5
"3213",0.061,6,443,51116,5,506,24,32,0,81.9672131147541,8295.08196721311,10,32,8,6
"3214",0,6,46460,80,1,66,16,0,0,10000,660000,7,56,1,5
"3215",0,17,53,44224,2,388,0,0,0,20000,3880000,16,4,48,5
"3216",0,6,443,44730,1,66,16,0,0,10000,660000,12,51,59,5
"3217",0,6,50077,443,1,66,16,0,0,10000,660000,11,19,5,5
"3218",0.002,6,36921,80,2,132,17,0,0,1000,66000,14,6,52,5
"3219",0,6,443,57103,1,66,17,32,0,10000,660000,9,8,28,5
"3220",0.107,6,47345,80,4,1122,26,0,0,37.3831775700935,10485.9813084112,8,34,7,5
"3221",1.468,6,39941,80,3,206,18,0,0,2.04359673024523,140.326975476839,13,37,26,5
"3222",0.112,6,60770,443,3,163,17,0,0,26.7857142857143,1455.35714285714,11,41,30,5
"3223",0,6,59219,80,1,55,16,0,0,10000,550000,10,12,43,6
"3224",0,17,55362,53,1,81,0,0,0,10000,810000,15,39,5,5
"3225",0.119,6,443,54741,4,365,26,0,0,33.6134453781513,3067.2268907563,16,20,42,5
"3226",0,6,80,51900,1,66,16,32,0,10000,660000,9,17,16,5
"3227",0,6,54470,443,2,108,4,32,0,20000,1080000,6,10,37,6
"3228",0.004,17,53,56313,2,286,0,0,0,500,71500,10,20,39,6
"3229",0,6,443,64512,1,54,16,32,0,10000,540000,14,22,26,5
"3230",0.001,6,443,45506,2,108,17,32,0,2000,108000,10,56,19,5
"3231",0.222,6,53503,443,2,154,24,0,0,9.00900900900901,693.693693693694,15,31,8,5
"3232",0,6,52969,80,1,55,16,0,0,10000,550000,11,38,2,5
"3233",0.014,6,80,49820,2,108,17,32,0,142.857142857143,7714.28571428571,10,57,42,5
"3234",0.22,6,35421,443,3,210,17,0,0,13.6363636363636,954.545454545455,10,21,17,5
"3235",0,6,38797,443,1,66,16,0,0,10000,660000,16,5,50,5
"3236",0,6,33305,443,1,66,16,0,0,10000,660000,9,46,20,5
"3237",0.004,6,52266,445,2,174,24,0,0,500,43500,21,13,28,5
"3238",0,6,59735,80,1,66,16,0,0,10000,660000,7,46,19,5
"3239",0,6,445,53968,1,108,24,0,0,10000,1080000,16,0,49,5
"3240",0.019,6,56047,80,2,120,18,0,0,105.263157894737,6315.78947368421,17,58,15,5
"3241",0,6,443,40627,1,66,16,32,0,10000,660000,15,34,21,5
"3242",0,6,47804,443,1,66,16,0,0,10000,660000,11,1,48,6
"3243",0,6,443,46719,1,66,16,32,0,10000,660000,11,13,42,5
"3244",0.345,6,56681,80,2,140,18,0,0,5.79710144927536,405.797101449275,7,48,18,5
"3245",0,6,443,35931,1,66,16,32,0,10000,660000,12,12,59,5
"3246",0.432,6,80,59334,19,24889,26,32,0,43.9814814814815,57613.4259259259,10,23,39,6
"3247",0.624,6,80,53628,3,2586,24,32,0,4.80769230769231,4144.23076923077,15,53,21,5
"3248",0,6,32973,443,1,54,16,0,0,10000,540000,7,33,15,6
"3249",0,6,443,59951,1,66,16,32,0,10000,660000,9,12,36,6
