"","Duration","Proto","SrcPt","DstPt","Packets","Bytes","Flags","Tos","class","Packets_speed","Bytes_speed","Hour","Min","Sec"
"2806",0,6,8082,49194,1,200,24,32,0,10000,2e+06,51,40,9
"2807",0.167,6,80,49628,3,909,26,32,0,17.9640718562874,5443.11377245509,24,9,0
"2808",0,6,443,54116,1,66,16,32,0,10000,660000,4,34,2
"2809",0,6,39603,443,2,108,4,0,0,20000,1080000,47,31,2
"2810",0.639,6,44208,443,11,1977,26,0,0,17.2143974960876,3093.89671361502,10,56,6
"2811",0,6,46266,80,1,66,16,0,0,10000,660000,5,27,0
"2812",0,17,53,42364,2,247,0,0,0,20000,2470000,46,40,8
"2813",0,6,80,56651,1,66,16,32,0,10000,660000,8,24,7
"2814",0,6,55577,443,1,55,16,0,0,10000,550000,39,16,1
"2815",0.229,6,80,58909,4,1266,26,32,0,17.4672489082969,5528.38427947598,36,2,3
"2816",0,6,80,56839,1,66,18,32,0,10000,660000,0,19,5
"2817",0,6,8082,51089,1,200,24,32,0,10000,2e+06,13,53,7
"2818",0.003,17,53,46850,2,192,0,0,0,666.666666666667,64000,56,58,2
"2819",0.101,6,443,53742,7,5106,26,32,0,69.3069306930693,50554.4554455446,48,39,7
"2820",0,17,53,36356,2,290,0,0,0,20000,2900000,52,26,1
"2821",0,6,80,44263,1,66,16,32,0,10000,660000,38,53,8
"2822",0.01,17,53,55990,2,537,0,0,0,200,53700,28,54,7
"2823",0,17,53,57357,1,152,0,0,0,10000,1520000,38,28,5
"2824",0,6,48581,80,1,66,16,0,0,10000,660000,50,12,3
"2825",0.484,6,443,33439,8,6596,26,0,0,16.5289256198347,13628.0991735537,28,28,0
"2826",0,6,55779,443,1,66,16,0,0,10000,660000,36,32,9
"2827",0,6,80,45276,1,54,16,32,0,10000,540000,54,24,2
"2828",0,6,443,47073,1,54,16,32,0,10000,540000,14,34,9
"2829",2.046,6,53259,443,286,21859,26,0,0,139.784946236559,10683.7732160313,11,55,9
"2830",0.022,6,80,50589,4,1983,26,32,0,181.818181818182,90136.3636363636,18,8,7
"2831",0,6,40479,80,1,66,16,0,0,10000,660000,33,27,8
"2832",0.002,17,53,60349,2,351,0,0,0,1000,175500,37,7,2
"2833",0,17,138,138,1,262,0,0,0,10000,2620000,20,39,4
"2834",0,6,55946,80,1,66,16,0,0,10000,660000,21,46,5
"2835",0,6,52804,443,1,66,16,0,0,10000,660000,31,19,2
"2836",0,6,80,50453,1,62,18,32,0,10000,620000,13,44,7
"2837",2.482,6,64086,80,28,37495,26,0,0,11.2812248186946,15106.7687348912,9,41,9
"2838",0,6,54304,443,1,66,16,0,0,10000,660000,26,26,8
"2839",0.204,6,41422,443,5,616,26,0,0,24.5098039215686,3019.60784313726,10,54,2
"2840",0.195,6,443,63679,7,6720,26,32,0,35.8974358974359,34461.5384615385,46,19,6
"2841",0,6,56987,443,2,163,25,0,0,20000,1630000,9,13,3
"2842",0.278,6,38405,443,8,3001,26,0,0,28.7769784172662,10794.964028777,3,3,4
"2843",0,6,80,58042,1,54,16,32,0,10000,540000,32,45,8
"2844",0,6,80,63709,1,66,16,32,0,10000,660000,47,4,4
"2845",0,6,443,57610,2,178,24,32,0,20000,1780000,24,55,0
"2846",0,6,37588,443,1,66,16,0,0,10000,660000,47,19,1
"2847",0,6,80,58636,1,66,16,32,0,10000,660000,37,57,1
"2848",0.082,6,443,40513,4,365,26,32,0,48.780487804878,4451.21951219512,55,47,3
"2849",0,6,62198,80,1,55,16,0,0,10000,550000,40,4,5
"2850",0,6,57675,80,1,55,16,0,0,10000,550000,53,39,9
"2851",2.019,6,50018,443,9,3277,26,0,0,4.45765230312036,1623.08073303616,16,35,4
"2852",0.012,6,36295,443,2,154,24,0,0,166.666666666667,12833.3333333333,46,35,9
"2853",0,6,80,60448,1,66,17,0,0,10000,660000,22,19,5
"2854",0,6,60697,80,1,66,17,0,0,10000,660000,53,32,5
"2855",0,6,52586,80,1,66,16,0,0,10000,660000,2,18,7
"2856",0.107,6,64774,443,8,1521,26,0,0,74.7663551401869,14214.953271028,49,52,5
"2857",0.22,6,49212,8082,2,319,24,0,0,9.09090909090909,1450,22,31,4
"2858",0.024,6,44434,8082,2,338,24,0,0,83.3333333333333,14083.3333333333,58,33,0
"2859",0,6,58852,443,1,66,16,0,0,10000,660000,45,13,0
"2860",0,17,40923,53,1,77,0,0,0,10000,770000,59,14,5
"2861",0.079,6,443,36033,5,1237,26,32,0,63.2911392405063,15658.2278481013,46,38,5
"2862",0.079,6,443,54135,7,5057,26,32,0,88.6075949367089,64012.6582278481,31,55,7
"2863",0,6,80,48422,1,66,16,0,0,10000,660000,53,8,7
"2864",0,6,443,51033,1,66,16,32,0,10000,660000,32,17,8
"2865",0,6,80,34016,1,66,16,32,0,10000,660000,13,44,9
"2866",0.005,17,53,55342,2,288,0,0,0,400,57600,25,38,3
"2867",0.002,6,40239,445,2,174,24,0,0,1000,87000,59,2,9
"2868",0.035,6,60127,80,4,703,26,0,0,114.285714285714,20085.7142857143,46,31,2
"2869",0.022,6,37039,8082,2,338,24,0,0,90.9090909090909,15363.6363636364,42,27,9
"2870",0,17,42839,53,2,144,0,0,0,20000,1440000,52,7,8
"2871",0.002,17,33119,53,2,134,0,0,0,1000,67000,3,20,7
"2872",0.05,17,34088,53,2,142,0,0,0,40,2840,18,38,1
"2873",0,6,49668,443,2,108,4,0,0,20000,1080000,31,36,0
"2874",0.057,6,50250,80,4,701,26,0,0,70.1754385964912,12298.2456140351,54,0,2
"2875",0,6,443,53143,1,66,16,0,0,10000,660000,1,8,0
"2876",0,6,43105,443,1,66,17,0,0,10000,660000,50,35,2
"2877",0,6,48116,443,1,54,16,0,0,10000,540000,22,28,9
"2878",0,6,80,44804,1,74,18,32,0,10000,740000,23,46,1
"2879",0,6,80,59600,1,66,17,32,0,10000,660000,46,15,2
"2880",0,6,58214,443,1,54,16,0,0,10000,540000,2,18,0
"2881",0,6,50673,80,1,66,16,0,0,10000,660000,16,37,6
"2882",2.62,6,48068,443,5,1758,24,0,0,1.90839694656489,670.992366412214,23,3,8
"2883",0,17,53,49594,1,123,0,0,0,10000,1230000,55,4,0
"2884",0,6,443,39109,1,66,16,32,0,10000,660000,42,54,4
"2885",0.013,6,46459,80,2,132,17,0,0,153.846153846154,10153.8461538462,22,43,2
"2886",0.045,17,53,55275,2,380,0,0,0,44.4444444444444,8444.44444444445,20,45,8
"2887",0,6,45654,443,1,66,16,0,0,10000,660000,33,11,4
"2888",0,6,45389,443,1,66,16,0,0,10000,660000,51,36,3
"2889",0,6,49692,443,1,66,16,0,0,10000,660000,51,21,7
"2890",0,6,63487,443,1,55,16,0,0,10000,550000,43,33,9
"2891",0.037,17,39269,53,2,154,0,0,0,54.0540540540541,4162.16216216216,53,11,0
"2892",0.016,17,53,34845,2,314,0,0,0,125,19625,10,30,4
"2893",0,6,38876,443,2,132,17,0,0,20000,1320000,54,9,0
"2894",0,6,41882,443,1,66,16,0,0,10000,660000,20,14,7
"2895",0,6,443,58830,1,66,16,0,0,10000,660000,56,22,0
"2896",0.207,6,44471,443,3,198,17,0,0,14.4927536231884,956.521739130435,16,37,3
"2897",0,17,53,42615,1,99,0,0,0,10000,990000,29,26,9
"2898",0.036,6,80,40049,3,597,26,32,0,83.3333333333333,16583.3333333333,22,23,7
"2899",0.004,6,48888,445,2,174,24,0,0,500,43500,34,17,3
"2900",0,6,33560,443,1,66,16,0,0,10000,660000,41,5,5
"2901",0,6,80,60984,1,66,16,32,0,10000,660000,40,28,9
"2902",0,6,38574,80,1,66,16,0,0,10000,660000,0,19,4
"2903",0,6,57870,443,1,66,16,0,0,10000,660000,4,43,7
"2904",0,6,80,56586,1,66,16,32,0,10000,660000,39,49,9
"2905",0,6,8082,37039,1,212,24,32,0,10000,2120000,10,16,9
"2906",0,6,8082,60803,1,212,24,32,0,10000,2120000,9,36,1
"2907",0,6,443,44466,1,66,16,32,0,10000,660000,33,39,7
"2908",0.04,6,53843,80,4,861,26,0,0,100,21525,43,45,9
"2909",0.036,17,39026,53,2,156,0,0,0,55.5555555555556,4333.33333333333,53,19,5
"2910",1.248,6,443,35791,14,6492,26,32,0,11.2179487179487,5201.92307692308,11,20,5
"2911",0.109,6,57334,80,2,108,17,0,0,18.348623853211,990.825688073395,43,4,3
"2912",0.031,6,50318,80,4,703,26,0,0,129.032258064516,22677.4193548387,49,27,0
"2913",0,6,57885,80,1,66,16,0,0,10000,660000,24,45,3
"2914",1.648,6,51640,443,20,3329,26,0,0,12.1359223300971,2020.02427184466,33,48,6
"2915",0,6,46308,443,1,66,16,0,0,10000,660000,7,17,8
"2916",0,6,443,34055,1,66,16,32,0,10000,660000,28,2,3
"2917",0,6,54049,80,1,55,16,0,0,10000,550000,31,32,0
"2918",0.016,6,59937,443,3,284,24,0,0,187.5,17750,50,2,9
"2919",0.144,6,44888,443,44,4034,24,0,0,305.555555555556,28013.8888888889,8,17,1
"2920",0.002,17,55650,53,2,150,0,0,0,1000,75000,10,52,6
"2921",0.003,17,53,50654,2,435,0,0,0,666.666666666667,145000,23,56,1
"2922",0.044,6,38352,80,2,132,17,0,0,45.4545454545455,3000,9,25,4
"2923",0,6,80,65407,1,54,20,32,0,10000,540000,12,10,2
"2924",0.054,6,35720,443,5,906,26,0,0,92.5925925925926,16777.7777777778,48,21,9
"2925",0,6,80,33571,1,66,17,32,0,10000,660000,48,44,0
"2926",0,6,80,36159,1,66,16,0,0,10000,660000,19,43,9
"2927",0,6,40322,80,1,66,17,0,0,10000,660000,29,7,0
"2928",0,6,59533,80,1,66,16,0,0,10000,660000,39,7,0
"2929",0,6,443,50623,2,132,17,32,0,20000,1320000,38,49,9
"2930",0,6,40146,443,1,66,16,0,0,10000,660000,52,2,9
"2931",0,6,80,52891,1,58,18,32,0,10000,580000,25,59,1
"2932",0,6,80,58886,1,66,16,32,0,10000,660000,43,51,3
"2933",0.027,6,54313,80,2,132,17,0,0,74.0740740740741,4888.88888888889,33,29,6
"2934",0.001,17,53,50614,2,320,0,0,0,2000,320000,2,11,0
"2935",0,6,44522,443,1,66,16,0,0,10000,660000,29,49,6
"2936",0.141,6,33861,443,5,906,26,0,0,35.4609929078014,6425.53191489362,19,14,3
"2937",0.002,17,38518,53,2,148,0,0,0,1000,74000,3,15,6
"2938",0.276,6,48292,443,7,789,26,0,0,25.3623188405797,2858.69565217391,49,12,4
"2939",0.023,6,54390,80,2,120,18,0,0,86.9565217391304,5217.39130434783,36,3,3
"2940",0.04,17,53,51260,2,294,0,0,0,50,7350,23,48,6
"2941",2.388,6,34212,443,42,4503,26,0,0,17.5879396984925,1885.6783919598,8,33,7
"2942",0.027,6,48526,80,2,132,17,0,0,74.0740740740741,4888.88888888889,7,25,9
"2943",0,6,80,49194,1,66,16,0,0,10000,660000,47,43,7
"2944",0.022,6,443,63761,3,193,25,32,0,136.363636363636,8772.72727272727,46,49,2
"2945",0,6,443,53754,1,66,16,32,0,10000,660000,15,48,5
"2946",0,6,60873,443,1,66,16,0,0,10000,660000,21,6,2
"2947",2.81,6,39882,80,8,2252,24,0,0,2.84697508896797,801.423487544484,11,52,3
"2948",1.716,6,64047,443,4,2435,24,0,0,2.33100233100233,1418.99766899767,48,28,9
"2949",0.017,6,57831,80,2,140,18,0,0,117.647058823529,8235.29411764706,12,53,6
"2950",0,6,60936,443,1,66,16,0,0,10000,660000,12,43,9
"2951",0.004,17,53,59677,2,513,0,0,0,500,128250,46,52,5
"2952",0,17,53,49172,2,565,0,0,0,20000,5650000,6,27,4
"2953",1.584,6,63500,80,10,1898,26,0,0,6.31313131313131,1198.23232323232,43,24,4
"2954",0,6,80,55953,1,66,16,32,0,10000,660000,57,57,9
"2955",0.053,6,61835,443,18,1391,24,0,0,339.622641509434,26245.2830188679,24,7,8
"2956",0,6,445,46709,1,108,24,0,0,10000,1080000,55,15,9
"2957",0.046,6,52411,443,6,972,26,0,0,130.434782608696,21130.4347826087,25,53,8
"2958",0.026,6,80,52809,4,2047,26,32,0,153.846153846154,78730.7692307692,21,32,5
"2959",0,6,8082,49197,1,200,24,32,0,10000,2e+06,17,20,5
"2960",0.05,6,443,55787,8,3663,26,32,0,160,73260,48,39,7
"2961",0.017,6,51715,80,2,132,17,0,0,117.647058823529,7764.70588235294,26,1,8
"2962",0.252,6,80,49124,4,1715,19,32,0,15.8730158730159,6805.55555555556,24,13,7
"2963",0.074,6,443,51861,4,424,26,32,0,54.0540540540541,5729.72972972973,32,53,6
"2964",0,17,53,64014,1,111,0,0,0,10000,1110000,55,2,3
"2965",0,17,40461,53,2,168,0,0,0,20000,1680000,2,26,5
"2966",0,6,36487,80,1,66,16,0,0,10000,660000,3,28,3
"2967",0,6,59187,80,1,55,16,0,0,10000,550000,36,30,4
"2968",0,6,8082,60802,1,212,24,32,0,10000,2120000,57,23,2
"2969",0,6,53604,80,1,66,16,0,0,10000,660000,0,59,5
"2970",0.051,6,36700,443,5,906,26,0,0,98.0392156862745,17764.7058823529,7,19,1
"2971",0,6,80,48772,1,66,16,0,0,10000,660000,21,57,2
"2972",0.015,6,54490,80,2,108,17,0,0,133.333333333333,7200,33,4,9
"2973",0,6,58046,443,1,66,16,0,0,10000,660000,46,15,8
"2974",0,6,8082,56978,1,212,24,32,0,10000,2120000,22,29,3
"2975",0,6,80,58898,1,66,16,32,0,10000,660000,53,36,3
"2976",0.031,6,80,49681,2,132,17,32,0,64.5161290322581,4258.06451612903,57,33,4
"2977",0,6,443,55577,1,54,16,0,0,10000,540000,38,35,7
"2978",0.345,6,443,63388,5,586,26,0,0,14.4927536231884,1698.55072463768,6,32,3
"2979",0,17,42761,53,1,74,0,0,0,10000,740000,3,28,1
"2980",0,6,80,52705,1,66,16,32,0,10000,660000,0,33,4
"2981",0.701,6,59372,443,12,1472,26,0,0,17.1184022824536,2099.85734664765,28,4,2
"2982",0.113,6,52292,80,6,1398,26,0,0,53.0973451327434,12371.6814159292,27,15,4
"2983",0,6,80,51836,1,66,16,32,0,10000,660000,20,35,8
"2984",0,6,42254,443,1,66,16,0,0,10000,660000,49,8,7
"2985",0,17,43556,53,2,144,0,0,0,20000,1440000,37,44,2
"2986",0.021,6,48380,8082,2,338,24,0,0,95.2380952380952,16095.2380952381,12,58,0
"2987",0.774,6,53327,80,6,2281,27,0,0,7.75193798449612,2947.02842377261,40,23,9
"2988",0.175,6,80,44085,3,756,26,0,0,17.1428571428571,4320,39,18,0
"2989",0.721,6,443,64236,6,770,26,32,0,8.32177531206657,1067.96116504854,18,19,6
"2990",0,6,43500,80,1,66,16,0,0,10000,660000,8,5,4
"2991",0,6,443,37456,1,66,16,32,0,10000,660000,3,22,2
"2992",0.096,6,443,35140,4,419,26,0,0,41.6666666666667,4364.58333333333,36,56,3
"2993",1.642,6,443,46372,34,81136,26,32,0,20.7064555420219,49412.9110840439,0,20,1
"2994",0.232,6,54163,443,2,166,24,0,0,8.62068965517241,715.51724137931,32,3,3
"2995",0.327,6,49976,443,2,660,24,0,0,6.11620795107034,2018.34862385321,22,13,5
"2996",0,6,50641,80,1,66,16,0,0,10000,660000,42,2,2
"2997",1.011,6,443,54364,26,53505,26,32,0,25.7171117705242,52922.8486646884,52,10,8
"2998",0.064,6,52266,443,2,1190,24,0,0,31.25,18593.75,35,40,4
"2999",0,6,49846,80,1,66,16,0,0,10000,660000,29,52,9
"3000",0.259,6,42288,80,11,1424,26,0,0,42.4710424710425,5498.0694980695,5,16,1
"3001",0,6,80,59170,1,66,16,32,0,10000,660000,25,54,4
"3002",0,6,38336,80,1,66,16,0,0,10000,660000,14,28,3
"3003",0.054,6,58332,443,6,972,26,0,0,111.111111111111,18000,3,1,3
"3004",0,6,80,41726,1,66,16,32,0,10000,660000,21,34,4
"3005",0,6,443,40901,1,66,16,0,0,10000,660000,34,3,3
"3006",0,17,49519,53,2,144,0,0,0,20000,1440000,52,25,6
"3007",0,6,80,57275,1,66,16,32,0,10000,660000,33,8,1
"3008",0.161,6,35178,443,3,251,25,0,0,18.6335403726708,1559.00621118012,17,11,4
"3009",0,6,8082,37039,1,212,24,32,0,10000,2120000,49,9,7
"3010",0.077,6,52219,443,6,534,24,0,0,77.9220779220779,6935.06493506494,45,57,2
"3011",0.003,17,37139,53,2,148,0,0,0,666.666666666667,49333.3333333333,50,43,6
"3012",0.234,6,57311,80,2,132,17,0,0,8.54700854700855,564.102564102564,39,6,7
"3013",0,6,443,43258,1,66,16,0,0,10000,660000,23,10,2
"3014",0.056,6,40393,443,5,906,26,0,0,89.2857142857143,16178.5714285714,3,19,9
"3015",0,6,443,43671,1,66,16,32,0,10000,660000,14,14,5
"3016",0.02,6,80,42078,2,108,17,32,0,100,5400,32,33,7
"3017",0,6,54946,80,1,66,16,0,0,10000,660000,46,38,0
"3018",0,6,39230,80,1,66,16,0,0,10000,660000,32,20,3
"3019",0.08,6,45430,443,5,630,26,0,0,62.5,7875,50,16,7
"3020",0,17,54733,53,2,148,0,0,0,20000,1480000,39,1,1
"3021",0.027,6,443,38120,3,193,25,0,0,111.111111111111,7148.14814814815,15,4,0
"3022",0,6,80,59786,1,66,16,32,0,10000,660000,38,5,5
"3023",0,17,53,53679,2,270,0,0,0,20000,2700000,37,25,2
"3024",0.026,6,50469,443,4,271,29,0,0,153.846153846154,10423.0769230769,47,52,9
"3025",0.309,6,60682,80,4,708,26,0,0,12.9449838187702,2291.26213592233,12,19,6
"3026",0,6,35967,80,1,66,16,0,0,10000,660000,46,43,6
"3027",0,6,80,56788,1,66,17,0,0,10000,660000,28,28,0
"3028",0,17,62203,53,1,75,0,0,0,10000,750000,50,37,9
"3029",0.063,6,443,59142,7,7264,26,32,0,111.111111111111,115301.587301587,11,19,9
"3030",0,6,64723,80,1,55,16,0,0,10000,550000,10,50,6
"3031",0,17,53,60839,1,263,0,0,0,10000,2630000,21,24,2
"3032",0,6,80,58909,1,66,16,32,0,10000,660000,36,22,5
"3033",0.086,6,43057,80,2,560,24,0,0,23.2558139534884,6511.62790697674,20,13,9
"3034",0.815,6,55216,443,9,1280,26,0,0,11.0429447852761,1570.55214723926,34,47,7
"3035",0.031,6,46527,80,2,140,18,0,0,64.5161290322581,4516.12903225806,27,36,5
"3036",0,6,80,49281,1,66,16,32,0,10000,660000,37,24,2
"3037",0.034,6,443,62405,5,330,29,32,0,147.058823529412,9705.88235294118,25,7,4
"3038",0,17,53,59148,1,205,0,0,0,10000,2050000,30,46,7
"3039",0,6,45428,80,1,54,16,0,0,10000,540000,12,48,2
"3040",0,6,443,34200,1,66,16,0,0,10000,660000,44,44,1
"3041",0,6,8082,60803,1,212,24,32,0,10000,2120000,46,52,4
"3042",0.214,6,80,60513,3,2354,24,32,0,14.018691588785,11000,37,21,7
"3043",0,6,443,38309,1,66,16,32,0,10000,660000,0,4,4
"3044",0,17,51410,53,2,154,0,0,0,20000,1540000,29,31,4
"3045",0.043,6,47463,80,2,132,17,0,0,46.5116279069767,3069.76744186047,13,15,2
"3046",0,6,443,56175,1,66,16,32,0,10000,660000,52,38,1
"3047",1.23,6,49566,80,8,1324,26,0,0,6.50406504065041,1076.42276422764,12,15,9
"3048",0.002,6,58844,445,2,174,24,0,0,1000,87000,50,31,9
"3049",1.023,6,48789,443,10,1412,26,0,0,9.77517106549365,1380.2541544477,31,38,3
"3050",0.034,17,53,60952,2,198,0,0,0,58.8235294117647,5823.52941176471,49,13,1
"3051",3.241,6,58836,80,5,270,17,0,0,1.54273372415921,83.3076211045973,13,57,7
"3052",0,6,80,50390,1,66,16,32,0,10000,660000,40,0,3
"3053",0.156,6,39775,443,8,865,26,0,0,51.2820512820513,5544.87179487179,6,20,4
"3054",0,6,60457,80,1,55,16,0,0,10000,550000,37,50,1
"3055",0,6,80,48583,1,66,16,32,0,10000,660000,52,12,4
"3056",0.05,6,80,46121,3,1093,26,32,0,60,21860,23,34,2
"3057",0,6,52959,80,1,66,16,0,0,10000,660000,14,14,4
"3058",0.039,6,443,37969,5,361,25,32,0,128.205128205128,9256.41025641026,36,46,1
"3059",0,17,59803,53,1,72,0,0,0,10000,720000,52,46,0
"3060",0.08,6,443,50862,18,39419,26,0,0,225,492737.5,46,20,8
"3061",0.089,6,443,44145,5,498,26,0,0,56.1797752808989,5595.50561797753,44,42,2
"3062",1.838,6,80,59678,37,90200,24,32,0,20.1305767138194,49075.0816104461,59,54,0
"3063",0.005,17,45408,53,2,170,0,0,0,400,34000,29,3,1
"3064",0,6,42157,80,1,66,16,0,0,10000,660000,52,36,9
"3065",1.481,6,80,61775,17,37542,26,0,0,11.4787305874409,25349.0884537475,23,8,2
"3066",0.154,6,80,37266,3,1044,26,32,0,19.4805194805195,6779.22077922078,8,59,9
"3067",0.109,6,50209,80,4,653,26,0,0,36.697247706422,5990.82568807339,45,37,0
"3068",0.3,6,443,55125,2,200,24,32,0,6.66666666666667,666.666666666667,37,41,1
"3069",0,6,80,42494,1,66,17,0,0,10000,660000,30,38,3
"3070",0.034,17,42039,53,2,142,0,0,0,58.8235294117647,4176.47058823529,46,47,9
"3071",0.037,6,35996,443,2,132,17,0,0,54.0540540540541,3567.56756756757,13,15,9
"3072",0.022,6,80,53191,2,132,17,32,0,90.9090909090909,6000,11,59,0
"3073",0,6,44866,443,1,66,16,0,0,10000,660000,42,3,6
"3074",0.004,17,40184,53,2,144,0,0,0,500,36000,41,42,8
"3075",0,6,8082,37039,1,212,24,32,0,10000,2120000,55,25,7
"3076",0,6,52849,80,1,66,16,0,0,10000,660000,46,12,8
"3077",0,17,53,49974,1,174,0,0,0,10000,1740000,37,16,7
"3078",0,6,80,56745,1,66,16,32,0,10000,660000,56,32,7
"3079",0,6,80,55628,1,54,16,0,0,10000,540000,57,4,6
"3080",0,17,53,54713,2,294,0,0,0,20000,2940000,48,53,1
"3081",0.025,6,48365,80,2,140,18,0,0,80,5600,39,17,4
"3082",0.026,6,58046,80,2,140,18,0,0,76.9230769230769,5384.61538461538,27,52,4
"3083",0,17,45520,53,1,74,0,0,0,10000,740000,15,41,9
"3084",0,6,445,49094,1,108,24,0,0,10000,1080000,57,44,6
"3085",0.029,6,443,39516,3,229,25,32,0,103.448275862069,7896.55172413793,30,17,9
"3086",0,17,50070,53,2,152,0,0,0,20000,1520000,19,34,2
"3087",0.003,17,53,36712,2,225,0,0,0,666.666666666667,75000,23,54,1
"3088",0.264,6,443,56203,2,132,17,0,0,7.57575757575758,500,28,46,1
"3089",0.055,6,36334,443,10,1430,26,0,0,181.818181818182,26000,20,35,7
"3090",0,17,53,64328,1,91,0,0,0,10000,910000,26,16,7
"3091",0,6,80,45196,1,66,16,32,0,10000,660000,47,26,5
"3092",0,6,54545,443,1,66,16,0,0,10000,660000,2,45,4
"3093",0.249,6,62262,80,4,765,26,0,0,16.0642570281125,3072.28915662651,40,4,1
"3094",0.022,6,51236,80,2,128,18,0,0,90.9090909090909,5818.18181818182,46,19,1
"3095",0,6,443,57306,1,66,16,32,0,10000,660000,54,29,9
"3096",0,6,49134,443,1,66,16,0,0,10000,660000,0,47,0
"3097",0.138,6,48632,443,2,299,24,0,0,14.4927536231884,2166.66666666667,23,17,7
"3098",0.212,6,443,45038,5,929,26,32,0,23.5849056603774,4382.07547169811,37,29,2
"3099",0,17,35912,53,2,154,0,0,0,20000,1540000,13,0,3
"3100",0,6,43183,445,1,66,16,0,0,10000,660000,45,19,9
"3101",0,6,445,51146,1,108,24,0,0,10000,1080000,26,23,4
"3102",0,17,39426,53,2,162,0,0,0,20000,1620000,57,16,4
"3103",0,6,55681,443,1,66,16,0,0,10000,660000,0,28,4
"3104",0,6,50679,443,1,66,16,0,0,10000,660000,38,1,6
"3105",0,17,44387,53,2,146,0,0,0,20000,1460000,6,25,5
"3106",0,6,80,54836,1,652,24,0,0,10000,6520000,1,19,0
"3107",0,6,53426,80,1,66,16,0,0,10000,660000,43,27,2
"3108",0,17,37488,53,2,144,0,0,0,20000,1440000,16,8,2
"3109",1.829,6,54170,443,9,857,26,0,0,4.92072170585019,468.562055768179,31,5,7
"3110",0,6,445,40239,1,108,24,0,0,10000,1080000,23,57,3
"3111",0.467,6,45199,80,53,8903,24,0,0,113.490364025696,19064.2398286938,51,2,2
"3112",0,6,57214,80,1,66,16,0,0,10000,660000,12,27,7
"3113",0,6,80,45593,1,66,16,32,0,10000,660000,12,19,6
"3114",0.246,6,80,42570,2,132,17,32,0,8.13008130081301,536.585365853659,43,0,2
"3115",2.024,6,80,43991,4,2387,24,32,0,1.97628458498024,1179.34782608696,51,47,5
"3116",0.004,6,60689,445,2,174,24,0,0,500,43500,39,46,5
"3117",0,6,443,38688,1,66,16,32,0,10000,660000,46,10,0
"3118",0,6,443,50414,1,66,16,32,0,10000,660000,20,11,5
"3119",0.158,6,59050,80,5,727,27,0,0,31.6455696202532,4601.26582278481,36,6,9
"3120",0,6,80,59270,1,66,16,32,0,10000,660000,24,33,2
"3121",0.022,6,60803,8082,2,338,24,0,0,90.9090909090909,15363.6363636364,29,40,5
"3122",0,6,443,34565,1,66,16,0,0,10000,660000,22,21,3
"3123",0,6,62667,80,1,55,16,0,0,10000,550000,41,59,2
"3124",0,6,53780,443,1,54,16,0,0,10000,540000,39,40,5
"3125",0,17,53940,53,2,166,0,0,0,20000,1660000,40,57,7
"3126",0.021,6,59194,80,2,120,18,0,0,95.2380952380952,5714.28571428571,31,31,6
"3127",0,6,80,50664,1,66,16,0,0,10000,660000,44,14,6
"3128",0,6,60396,80,1,55,16,0,0,10000,550000,14,33,0
"3129",0,6,8082,49212,1,200,24,32,0,10000,2e+06,25,12,1
"3130",0,6,80,59799,1,54,17,0,0,10000,540000,39,31,7
"3131",0.021,6,40071,443,3,251,25,0,0,142.857142857143,11952.380952381,53,21,1
"3132",0,6,443,58529,1,66,16,0,0,10000,660000,39,36,3
"3133",0.268,6,54755,443,12,2105,26,0,0,44.7761194029851,7854.4776119403,55,6,6
"3134",0.486,6,443,50436,7,6854,27,32,0,14.40329218107,14102.8806584362,38,18,6
"3135",0,6,443,35559,1,66,17,32,0,10000,660000,23,43,4
"3136",0,6,33316,80,1,66,16,0,0,10000,660000,43,53,7
"3137",0.002,6,46709,445,2,174,24,0,0,1000,87000,57,33,2
"3138",0,6,55988,80,1,66,16,0,0,10000,660000,29,9,2
"3139",0.217,6,443,47821,26,38814,26,32,0,119.815668202765,178866.359447005,3,6,7
"3140",0.039,17,53,43743,2,400,0,0,0,51.2820512820513,10256.4102564103,40,24,1
"3141",0,6,80,58702,1,54,16,32,0,10000,540000,15,3,3
"3142",0.571,6,443,55623,10,9230,26,32,0,17.5131348511384,16164.6234676007,38,6,9
"3143",0,17,51395,53,2,166,0,0,0,20000,1660000,47,9,0
"3144",0,6,50154,80,1,66,16,0,0,10000,660000,39,20,2
"3145",1.864,6,55505,443,6,996,27,0,0,3.21888412017167,534.334763948498,59,1,6
"3146",0.053,6,37973,443,2,178,24,0,0,37.7358490566038,3358.49056603774,34,43,9
"3147",0.014,6,34138,80,2,132,17,0,0,142.857142857143,9428.57142857143,29,18,4
"3148",0.244,6,51430,80,5,744,27,0,0,20.4918032786885,3049.18032786885,51,4,1
"3149",0,6,56506,443,1,66,16,0,0,10000,660000,31,31,5
"3150",0,6,443,47451,4,295,25,0,0,40000,2950000,37,39,3
"3151",0.025,6,36487,443,2,633,24,0,0,80,25320,12,11,9
"3152",0.002,17,53,57196,2,222,0,0,0,1000,111000,59,5,0
"3153",0,6,40849,80,1,66,16,0,0,10000,660000,47,7,0
"3154",0.232,6,80,55774,4,1820,26,32,0,17.2413793103448,7844.8275862069,57,8,9
"3155",0.009,17,53,39742,2,268,0,0,0,222.222222222222,29777.7777777778,28,14,5
